fold_id,task_slug,split_role,context_id,sortie_id,view_id,input_start_offset_ms,input_end_exclusive_ms,target_start_offset_ms,target_end_exclusive_ms,target_status,class_target,continuous_target,binary_target,input_fully_observed,binding_status,fit_sample_hash,schema_sha256,archive_sha256
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,125000,155000,150000,155000,completed,2,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0031,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,130000,160000,155000,160000,completed,1,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0032,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,135000,165000,160000,165000,completed,1,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0033,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,140000,170000,165000,170000,completed,2,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0034,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,145000,175000,170000,175000,completed,0,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0035,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,150000,180000,175000,180000,completed,0,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0036,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,155000,180991,175991,180991,completed,0,,-1,False,input_context_duration_not_30_seconds,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,0,30000,25000,30000,completed,0,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,5000,35000,30000,35000,completed,0,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10000,40000,35000,40000,completed,0,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,15000,45000,40000,45000,completed,1,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,20000,50000,45000,50000,completed,2,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,25000,55000,50000,55000,completed,1,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,30000,60000,55000,60000,completed,1,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,35000,65000,60000,65000,completed,0,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,40000,70000,65000,70000,completed,0,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0014,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,45000,75000,70000,75000,completed,1,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0015,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,50000,80000,75000,80000,completed,0,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0016,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,55000,85000,80000,85000,completed,1,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0017,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,60000,90000,85000,90000,completed,2,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,65000,95000,90000,95000,completed,1,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,70000,100000,95000,100000,completed,1,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0020,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,75000,105000,100000,105000,completed,2,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0021,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,80000,110000,105000,110000,completed,2,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0022,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,85000,115000,110000,115000,completed,2,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0023,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,90000,120000,115000,120000,completed,1,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0024,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,95000,125000,120000,125000,completed,2,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0025,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,100000,130000,125000,130000,completed,1,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0026,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,105000,135000,130000,135000,completed,0,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0027,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,110000,140000,135000,140000,completed,0,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0028,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,115000,145000,140000,145000,completed,2,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,120000,150000,145000,150000,completed,2,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,125000,155000,150000,155000,completed,2,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,130000,160000,155000,160000,completed,1,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,135000,165000,160000,165000,completed,1,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0033,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,140000,170000,165000,170000,completed,2,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0034,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,145000,175000,170000,175000,completed,0,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0035,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,150000,180000,175000,180000,completed,0,,-1,True,available,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_view_out__fold03,maneuver_intensity_classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0036,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,155000,180991,175991,180991,completed,0,,-1,False,input_context_duration_not_30_seconds,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,24c53fc5e5facb85316d76207b0819d2393aa2c31e4de8405442e5e9af0aab84
leave_one_sortie_out__fold01,physiology_response_prediction,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,0,30000,30000,35000,completed,-1,0.7090430855751038,0,True,available,37138483544702a1aa4b71c8285212489167d4caef08a05434ef31f264bb1573,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,d7389c27f5fa1d8213ee60a0f83e537803d9ae54210248cc972dab4cf003ba1a
leave_one_sortie_out__fold01,physiology_response_prediction,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,5000,35000,35000,40000,completed,-1,1.9534211158752441,1,True,available,37138483544702a1aa4b71c8285212489167d4caef08a05434ef31f264bb1573,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,d7389c27f5fa1d8213ee60a0f83e537803d9ae54210248cc972dab4cf003ba1a
leave_one_sortie_out__fold01,physiology_response_prediction,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,10000,40000,40000,45000,completed,-1,0.5498237013816833,0,True,available,37138483544702a1aa4b71c8285212489167d4caef08a05434ef31f264bb1573,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,d7389c27f5fa1d8213ee60a0f83e537803d9ae54210248cc972dab4cf003ba1a
leave_one_sortie_out__fold01,physiology_response_prediction,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,15000,45000,45000,50000,completed,-1,0.8706000447273254,0,True,available,37138483544702a1aa4b71c8285212489167d4caef08a05434ef31f264bb1573,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315,d7389c27f5fa1d8213ee60a0f83e537803d9ae54210248cc972dab4cf003ba1a
